category_type_num,Values,category_type,images_loc,bounding_box,category_type1
29,Joggers,Pants,img/Varsity_Joggers/img_00000050.jpg,045 116 147 260 ,Lower
26,Jeans,Pants,img/Classic_Flared_Jeans/img_00000025.jpg,084 113 166 298 ,Lower
34,Sweatpants,Pants,img/Classic_Drawstring_Sweatpants/img_00000020.jpg,040 008 177 280 ,Lower
29,Joggers,Pants,img/Reason_Faux_Suede_Joggers/img_00000028.jpg,110 001 196 270 ,Lower
30,Leggings,Pants,img/Abstract_Print_Workout_Leggings/img_00000013.jpg,053 001 141 271 ,Lower
26,Jeans,Pants,img/Classic_Distressed_Jeans/img_00000025.jpg,086 169 121 279 ,Lower
22,Chinos,Pants,img/Classic_Twill_Chinos/img_00000044.jpg,074 001 181 299 ,Lower
26,Jeans,Pants,img/Favorite_Ankle-Length_Skinny_Jeans/img_00000007.jpg,059 100 132 262 ,Lower
26,Jeans,Pants,img/Low-Rise_Ankle_Jeans/img_00000008.jpg,062 001 162 269 ,Lower
30,Leggings,Pants,img/Fold-Over_Capri_Leggings/img_00000045.jpg,001 003 180 253 ,Lower
34,Sweatpants,Pants,img/Speckled_Zip-Pocket_Sweatpants/img_00000035.jpg,033 001 143 288 ,Lower
22,Chinos,Pants,img/Button-Tab_Ankle_Chinos/img_00000061.jpg,028 001 171 269 ,Lower
30,Leggings,Pants,img/Heathered_Stripe-Waist_Capri_Leggings/img_00000038.jpg,101 124 189 300 ,Lower
26,Jeans,Pants,img/Faded_Distressed_Jeans/img_00000006.jpg,066 001 198 292 ,Lower
30,Leggings,Pants,img/Rose_Print_Leggings/img_00000061.jpg,061 001 168 270 ,Lower
30,Leggings,Pants,img/Tropical_Floral_Leggings/img_00000031.jpg,008 071 066 152 ,Lower
23,Culottes,Pants,img/Drawstring_Culottes/img_00000028.jpg,041 051 207 240 ,Lower
30,Leggings,Pants,img/Fold-Over_Yoga_Leggings/img_00000027.jpg,133 103 174 300 ,Lower
26,Jeans,Pants,img/Faded_Stretch-Fit_Skinny_Jeans/img_00000053.jpg,068 001 184 299 ,Lower
30,Leggings,Pants,img/High-Waisted_Leggings/img_00000006.jpg,061 001 141 275 ,Lower
29,Joggers,Pants,img/Drop-Crotch_Denim_Joggers/img_00000071.jpg,047 001 156 262 ,Lower
26,Jeans,Pants,img/Mom_Fit_Jeans/img_00000030.jpg,079 108 143 277 ,Lower
30,Leggings,Pants,img/Ditsy_Floral_Print_Leggings/img_00000022.jpg,058 001 152 269 ,Lower
29,Joggers,Pants,img/Reason_Zip_Pocket_Joggers/img_00000007.jpg,112 147 160 277 ,Lower
26,Jeans,Pants,img/Ripped_Skinny_Jeans/img_00000004.jpg,049 058 162 285 ,Lower
21,Capris,Pants,img/Drawstring_Cargo_Capris/img_00000006.jpg,038 001 210 300 ,Lower
29,Joggers,Pants,img/Tribal_Print_Joggers/img_00000021.jpg,069 133 128 283 ,Lower
30,Leggings,Pants,img/Stretch_Knit_Leggings/img_00000011.jpg,097 041 205 276 ,Lower
26,Jeans,Pants,img/Destroyed_Double-Button_Jeans/img_00000023.jpg,084 117 166 296 ,Lower
26,Jeans,Pants,img/Cloud_Wash_Jeans/img_00000025.jpg,067 001 137 279 ,Lower
30,Leggings,Pants,img/Triple-Blocked_Capri_Leggings/img_00000038.jpg,049 001 157 220 ,Lower
29,Joggers,Pants,img/Control_Sector_Drawstring_Harem_Joggers/img_00000007.jpg,001 001 143 300 ,Lower
26,Jeans,Pants,img/Classic_Wash_-_Slim_Fit_Jeans/img_00000033.jpg,105 005 213 284 ,Lower
26,Jeans,Pants,img/Patched_Straight-Leg_Jeans/img_00000045.jpg,051 001 197 269 ,Lower
26,Jeans,Pants,img/Dark_Wash_-_Slim_Fit_Jeans/img_00000024.jpg,107 055 235 276 ,Lower
30,Leggings,Pants,img/Heathered_Cutout_Leggings/img_00000025.jpg,060 001 144 269 ,Lower
30,Leggings,Pants,img/Geo_Print_Capri_Workout_Leggings/img_00000004.jpg,075 112 193 284 ,Lower
29,Joggers,Pants,img/Stretch_Denim_Joggers/img_00000057.jpg,085 001 186 294 ,Lower
23,Culottes,Pants,img/Drawstring_Culottes/img_00000035.jpg,076 105 138 234 ,Lower
30,Leggings,Pants,img/Oil_Slick_Workout_Leggings/img_00000038.jpg,087 100 140 266 ,Lower
30,Leggings,Pants,img/Soft_Knit_Leggings/img_00000011.jpg,023 001 192 300 ,Lower
26,Jeans,Pants,img/Classic_Skinny_Jeans/img_00000055.jpg,070 001 129 272 ,Lower
30,Leggings,Pants,img/Wildflower_Print_Leggings/img_00000007.jpg,073 103 140 299 ,Lower
27,Jeggings,Pants,img/Mineral_Wash_Jeggings/img_00000036.jpg,033 001 216 300 ,Lower
26,Jeans,Pants,img/Mid-Rise_Skinny_Jeans/img_00000020.jpg,044 001 158 279 ,Lower
30,Leggings,Pants,img/Side-Cutout_Capri_Leggings/img_00000014.jpg,075 134 125 247 ,Lower
26,Jeans,Pants,img/Low-Rise_Skinny_Jeans/img_00000024.jpg,216 108 276 274 ,Lower
34,Sweatpants,Pants,img/Classic_French_Terry_Sweatpants/img_00000010.jpg,066 116 136 278 ,Lower
26,Jeans,Pants,img/Clean_Wash_High-Rise_Skinny_Jeans/img_00000016.jpg,089 106 177 288 ,Lower
29,Joggers,Pants,img/Leopard_Print_Joggers/img_00000052.jpg,120 091 170 258 ,Lower
30,Leggings,Pants,img/Sunburst_Printed_Athletic_Leggings/img_00000010.jpg,049 102 162 282 ,Lower
29,Joggers,Pants,img/Ribbed_Drawstring_Joggers/img_00000026.jpg,026 001 176 248 ,Lower
26,Jeans,Pants,img/Wide-Leg_Jeans/img_00000003.jpg,051 088 183 300 ,Lower
26,Jeans,Pants,img/Skinny_Ankle_Jeans/img_00000042.jpg,070 001 170 256 ,Lower
26,Jeans,Pants,img/Distressed_Skinny_Jeans/img_00000059.jpg,072 131 125 254 ,Lower
29,Joggers,Pants,img/Drawstring_Denim_Cargo_Joggers/img_00000024.jpg,048 001 158 275 ,Lower
26,Jeans,Pants,img/Acid_Wash_-_Skinny_Jeans/img_00000001.jpg,071 001 179 300 ,Lower
26,Jeans,Pants,img/Distressed_Mid-Rise_Boyfriend_Jeans/img_00000011.jpg,026 001 172 300 ,Lower
26,Jeans,Pants,img/Acid_Wash_Jeans/img_00000030.jpg,085 092 150 279 ,Lower
26,Jeans,Pants,img/Clean_Wash_Slim_Jeans/img_00000007.jpg,001 001 206 297 ,Lower
26,Jeans,Pants,img/Clean_Dark_Wash_-_Slim_Fit_Jeans/img_00000024.jpg,028 004 152 288 ,Lower
26,Jeans,Pants,img/Americana_Skinny_Jeans/img_00000011.jpg,061 001 179 279 ,Lower
29,Joggers,Pants,img/Denim_Joggers/img_00000044.jpg,075 142 133 263 ,Lower
26,Jeans,Pants,img/High-Waisted_Skinny_Jeans/img_00000010.jpg,117 001 202 287 ,Lower
27,Jeggings,Pants,img/Acid_Wash_Jeggings/img_00000057.jpg,056 001 138 281 ,Lower
26,Jeans,Pants,img/Classic_Bootcut_Jeans/img_00000004.jpg,098 100 150 300 ,Lower
30,Leggings,Pants,img/Abstract_Print_Workout_Leggings/img_00000036.jpg,021 008 185 234 ,Lower
34,Sweatpants,Pants,img/Varsity_Stripe_Sweatpants/img_00000013.jpg,046 001 185 272 ,Lower
26,Jeans,Pants,img/Low-Rise_Ankle_Jeans/img_00000029.jpg,077 001 227 300 ,Lower
30,Leggings,Pants,img/Rose_Print_Leggings/img_00000042.jpg,063 001 148 265 ,Lower
26,Jeans,Pants,img/Clean_Wash_-_Ripped_Slim-Leg_Jeans/img_00000031.jpg,096 001 209 253 ,Lower
29,Joggers,Pants,img/Boho_Doll_Paisley_Joggers/img_00000001.jpg,051 001 161 282 ,Lower
29,Joggers,Pants,img/Ikat_Print_Linen_Joggers/img_00000035.jpg,032 001 170 269 ,Lower
26,Jeans,Pants,img/Coated_Clean_Wash_-_Skinny_Jeans/img_00000013.jpg,050 115 159 265 ,Lower
30,Leggings,Pants,img/Space_Dye_Yoga_Leggings/img_00000061.jpg,098 001 205 223 ,Lower
26,Jeans,Pants,img/Velveteen_Paisley_Skinny_Jeans/img_00000034.jpg,138 001 229 154 ,Lower
26,Jeans,Pants,img/Faded_Skinny_Jeans/img_00000045.jpg,056 001 199 278 ,Lower
26,Jeans,Pants,img/Faded_Stretch-Fit_Skinny_Jeans/img_00000046.jpg,056 001 201 293 ,Lower
22,Chinos,Pants,img/Button-Tab_Ankle_Chinos/img_00000011.jpg,069 011 170 271 ,Lower
30,Leggings,Pants,img/Striped_Waist_Leggings/img_00000012.jpg,001 001 168 274 ,Lower
30,Leggings,Pants,img/Favorite_Ankle_Leggings/img_00000055.jpg,092 013 216 277 ,Lower
30,Leggings,Pants,img/Abstract_Print_Capri_Leggings/img_00000029.jpg,086 106 159 245 ,Lower
26,Jeans,Pants,img/Acid_Wash_Jeans/img_00000023.jpg,001 008 300 225 ,Lower
26,Jeans,Pants,img/Distressed_Whisker_Wash_Jeans/img_00000032.jpg,077 001 154 283 ,Lower
30,Leggings,Pants,img/Oil_Slick_Workout_Leggings/img_00000039.jpg,117 005 153 292 ,Lower
29,Joggers,Pants,img/Garment_Dyed_Chino_Joggers/img_00000004.jpg,025 001 157 300 ,Lower
30,Leggings,Pants,img/Creased-Front_Leggings/img_00000025.jpg,075 119 145 285 ,Lower
29,Joggers,Pants,img/Southwestern_Print_Denim_Joggers/img_00000018.jpg,029 001 195 168 ,Lower
26,Jeans,Pants,img/Distressed_Denim_Jeans/img_00000020.jpg,065 001 186 277 ,Lower
29,Joggers,Pants,img/Diamond_Print_Joggers/img_00000031.jpg,052 001 173 288 ,Lower
30,Leggings,Pants,img/Soft_Knit_Leggings/img_00000041.jpg,034 001 173 291 ,Lower
26,Jeans,Pants,img/Mid-Rise_-_Zippered_Skinny_Jeans/img_00000004.jpg,075 001 184 300 ,Lower
26,Jeans,Pants,img/Low-Rise_Ankle_Jeans/img_00000034.jpg,072 106 154 284 ,Lower
30,Leggings,Pants,img/Side-Pocket_Performance_Leggings/img_00000007.jpg,084 051 127 292 ,Lower
30,Leggings,Pants,img/High-Waisted_Lounge_Leggings/img_00000027.jpg,045 001 215 272 ,Lower
34,Sweatpants,Pants,img/Colorblocked_Paris_Graphic_Sweatpants/img_00000017.jpg,121 121 205 166 ,Lower
29,Joggers,Pants,img/Marled_Knit_Joggers/img_00000032.jpg,087 111 160 266 ,Lower
34,Sweatpants,Pants,img/Palm_Leaf_Print_Sweatpants/img_00000016.jpg,067 029 145 289 ,Lower
30,Leggings,Pants,img/Zip-Front_Leggings/img_00000064.jpg,067 067 168 290 ,Lower
26,Jeans,Pants,img/High-Rise_Mom_Jeans/img_00000030.jpg,001 001 235 300 ,Lower
29,Joggers,Pants,img/Reason_Faux_Suede_Joggers/img_00000029.jpg,167 118 189 199 ,Lower
26,Jeans,Pants,img/White_Distressed_Skinny_Jeans/img_00000014.jpg,053 001 162 300 ,Lower
29,Joggers,Pants,img/X-Ray_Floral_Joggers/img_00000025.jpg,073 010 175 284 ,Lower
26,Jeans,Pants,img/Buttoned_High-Waisted_Skinny_Jeans/img_00000024.jpg,033 094 140 276 ,Lower
26,Jeans,Pants,img/Whiskered_Skinny_Jeans/img_00000038.jpg,001 001 211 300 ,Lower
34,Sweatpants,Pants,img/Cuffed_Colorblock_Sweatpants/img_00000026.jpg,097 004 206 276 ,Lower
30,Leggings,Pants,img/Creased-Front_Leggings/img_00000033.jpg,047 103 175 280 ,Lower
30,Leggings,Pants,img/Striped_Mesh-Paneled_Capri_Leggings/img_00000009.jpg,001 229 173 300 ,Lower
29,Joggers,Pants,img/Tribal_Inspired_Joggers/img_00000017.jpg,039 001 166 300 ,Lower
26,Jeans,Pants,img/Favorite_Petite_Skinny_Jeans/img_00000057.jpg,063 113 135 285 ,Lower
27,Jeggings,Pants,img/Classic_Faded_Jeggings/img_00000055.jpg,102 005 200 279 ,Lower
29,Joggers,Pants,img/X-Ray_Floral_Joggers/img_00000040.jpg,085 105 157 292 ,Lower
30,Leggings,Pants,img/Abstract_Print_Capri_Leggings/img_00000033.jpg,047 001 165 262 ,Lower
29,Joggers,Pants,img/Pleated_Knit_Joggers/img_00000037.jpg,070 001 177 254 ,Lower
26,Jeans,Pants,img/Sanded_Dark_Wash_-_Skinny_Jeans/img_00000001.jpg,059 001 204 293 ,Lower
34,Sweatpants,Pants,img/L.A.T.H.C._Abstract_Print-Paneled_Sweatpants/img_00000003.jpg,053 011 155 266 ,Lower
26,Jeans,Pants,img/Low-Rise_Ankle_Jeans/img_00000047.jpg,059 001 201 258 ,Lower
29,Joggers,Pants,img/Heathered_Joggers/img_00000029.jpg,083 120 163 275 ,Lower
26,Jeans,Pants,img/Distressed_Skinny_Jeans/img_00000044.jpg,049 001 170 269 ,Lower
30,Leggings,Pants,img/Tribal_Print_Knit_Leggings/img_00000003.jpg,071 093 123 271 ,Lower
30,Leggings,Pants,img/Heathered_Performance_Capri_Leggings/img_00000006.jpg,060 113 148 247 ,Lower
34,Sweatpants,Pants,img/Reversed_French_Terry_Sweatpants/img_00000019.jpg,089 001 232 150 ,Lower
26,Jeans,Pants,img/Destroyed_Cropped_Jeans/img_00000025.jpg,040 009 192 238 ,Lower
34,Sweatpants,Pants,img/Live_to_Love_Heathered_Sweatpants/img_00000030.jpg,068 001 163 215 ,Lower
23,Culottes,Pants,img/Pleated_Culottes/img_00000071.jpg,032 125 160 300 ,Lower
26,Jeans,Pants,img/Faded_Mid-Rise_Skinny_Jeans/img_00000020.jpg,073 081 152 278 ,Lower
30,Leggings,Pants,img/Mesh-Textured_Workout_Capri_Leggings/img_00000010.jpg,033 149 189 263 ,Lower
29,Joggers,Pants,img/Garment_Dyed_Chino_Joggers/img_00000037.jpg,046 001 209 291 ,Lower
26,Jeans,Pants,img/Distressed_Cropped_Jeans/img_00000076.jpg,048 001 173 225 ,Lower
26,Jeans,Pants,img/Mineral_Wash_Jeans/img_00000016.jpg,032 001 120 273 ,Lower
26,Jeans,Pants,img/Mid-Rise_-_Distressed_Boyfriend_Jeans/img_00000043.jpg,073 082 138 267 ,Lower
23,Culottes,Pants,img/Mixed_Stripe_Linen-Blend_Culottes/img_00000019.jpg,067 121 141 223 ,Lower
30,Leggings,Pants,img/Abstract_Print_Workout_Leggings/img_00000054.jpg,061 001 168 300 ,Lower
30,Leggings,Pants,img/Tropical_Print_Leggings/img_00000039.jpg,051 001 176 300 ,Lower
26,Jeans,Pants,img/Acid_Wash_Distressed_Jeans/img_00000008.jpg,036 001 124 278 ,Lower
30,Leggings,Pants,img/Ditsy_Floral_Print_Leggings/img_00000030.jpg,075 090 148 295 ,Lower
34,Sweatpants,Pants,img/Classic_French_Terry_Sweatpants/img_00000021.jpg,081 001 211 300 ,Lower
29,Joggers,Pants,img/Drop-Crotch_Denim_Joggers/img_00000018.jpg,001 001 162 289 ,Lower
23,Culottes,Pants,img/Kaleidoscope_Print_Culottes/img_00000038.jpg,069 107 155 173 ,Lower
26,Jeans,Pants,img/High-Rise_Mom_Jeans/img_00000008.jpg,049 023 165 257 ,Lower
26,Jeans,Pants,img/Acid_Wash_Mom_Jeans/img_00000034.jpg,082 001 192 286 ,Lower
26,Jeans,Pants,img/Patched_Straight-Leg_Jeans/img_00000034.jpg,033 003 172 299 ,Lower
22,Chinos,Pants,img/Classic_Twill_Chinos/img_00000036.jpg,076 001 183 286 ,Lower
30,Leggings,Pants,img/Fold-Over_Capri_Leggings/img_00000004.jpg,096 001 204 194 ,Lower
26,Jeans,Pants,img/Clean_Wash_-_Ripped_Slim-Leg_Jeans/img_00000003.jpg,052 123 126 270 ,Lower
26,Jeans,Pants,img/Stretch_Fit_Skinny_Jeans/img_00000030.jpg,101 001 222 300 ,Lower
30,Leggings,Pants,img/Zippered_Knit_Leggings/img_00000035.jpg,091 098 182 272 ,Lower
29,Joggers,Pants,img/Life_in_Progress_Drawstring_Striped_Joggers/img_00000010.jpg,039 101 113 273 ,Lower
29,Joggers,Pants,img/Chambray_Drawstring_Joggers/img_00000049.jpg,041 010 162 083 ,Lower
34,Sweatpants,Pants,img/Fold-Over_Drawstring_Sweatpants/img_00000014.jpg,070 097 143 252 ,Lower
29,Joggers,Pants,img/Palm_Camo_Chino_Joggers/img_00000052.jpg,035 014 159 300 ,Lower
26,Jeans,Pants,img/Low-Rise_-_Distressed_Skinny_Jeans/img_00000018.jpg,087 001 118 284 ,Lower
30,Leggings,Pants,img/Abstract_Print_Workout_Leggings/img_00000040.jpg,067 162 197 257 ,Lower
26,Jeans,Pants,img/Ripped_Skinny_Jeans/img_00000071.jpg,045 001 154 262 ,Lower
26,Jeans,Pants,img/Tonal-Topstitched_Skinny_Jeans/img_00000040.jpg,054 001 157 268 ,Lower
26,Jeans,Pants,img/High-Waisted_Skinny_Jeans/img_00000031.jpg,059 001 151 280 ,Lower
29,Joggers,Pants,img/Satin_Joggers/img_00000030.jpg,001 025 246 300 ,Lower
29,Joggers,Pants,img/Stretch_Denim_Joggers/img_00000031.jpg,077 005 192 251 ,Lower
29,Joggers,Pants,img/Denim_Drawstring_Joggers/img_00000015.jpg,059 001 145 268 ,Lower
30,Leggings,Pants,img/Ditsy_Floral_Print_Leggings/img_00000015.jpg,059 001 155 268 ,Lower
30,Leggings,Pants,img/Stretch_Knit_Leggings/img_00000043.jpg,080 001 157 271 ,Lower
27,Jeggings,Pants,img/Mineral_Wash_Jeggings/img_00000007.jpg,065 074 144 279 ,Lower
29,Joggers,Pants,img/Clean_Wash_Denim_Joggers/img_00000001.jpg,055 001 180 261 ,Lower
23,Culottes,Pants,img/Pleated_Culottes/img_00000051.jpg,001 001 200 300 ,Lower
26,Jeans,Pants,img/Buttoned_High-Waisted_Skinny_Jeans/img_00000077.jpg,114 094 158 280 ,Lower
30,Leggings,Pants,img/Heathered_Seamless_Workout_Leggings/img_00000009.jpg,074 013 138 291 ,Lower
34,Sweatpants,Pants,img/Mesh_Tuxedo-Striped_Sweatpants/img_00000046.jpg,057 001 172 279 ,Lower
26,Jeans,Pants,img/Crochet-Patch_Boyfriend_Jeans/img_00000024.jpg,062 075 141 274 ,Lower
21,Capris,Pants,img/Drawstring_Cargo_Capris/img_00000036.jpg,001 001 190 300 ,Lower
30,Leggings,Pants,img/Rainbow_Print_Workout_Leggings/img_00000018.jpg,060 001 134 271 ,Lower
34,Sweatpants,Pants,img/Faux_Leather-Paneled_Sweatpants/img_00000017.jpg,089 119 135 249 ,Lower
30,Leggings,Pants,img/Paisley_Print_Leggings/img_00000020.jpg,114 006 174 280 ,Lower
26,Jeans,Pants,img/Acid_Wash_Jeans/img_00000035.jpg,001 001 200 263 ,Lower
30,Leggings,Pants,img/Creased-Front_Leggings/img_00000027.jpg,085 097 147 277 ,Lower
23,Culottes,Pants,img/Mandala_Print_Culottes/img_00000024.jpg,052 102 161 252 ,Lower
29,Joggers,Pants,img/Denim_Joggers/img_00000033.jpg,057 127 131 283 ,Lower
23,Culottes,Pants,img/Floral_Print_Culottes/img_00000030.jpg,011 001 190 235 ,Lower
34,Sweatpants,Pants,img/Reason_Tie-Dye_Sweatpants/img_00000018.jpg,060 001 142 273 ,Lower
29,Joggers,Pants,img/Houndstooth_Drawstring_Joggers/img_00000023.jpg,056 183 184 275 ,Lower
34,Sweatpants,Pants,img/Varsity_Stripe_Sweatpants/img_00000002.jpg,096 117 174 292 ,Lower
29,Joggers,Pants,img/Chambray_Drawstring_Joggers/img_00000035.jpg,088 114 148 215 ,Lower
27,Jeggings,Pants,img/Mid-Rise_-_Acid_Wash_Jeggings/img_00000050.jpg,096 001 205 300 ,Lower
26,Jeans,Pants,img/Medium_Wash_-_Slim_Fit_Jeans/img_00000010.jpg,031 001 175 300 ,Lower
34,Sweatpants,Pants,img/Mesh-Paneled_Sweatpants/img_00000020.jpg,040 001 167 288 ,Lower
27,Jeggings,Pants,img/Mineral_Wash_Jeggings/img_00000055.jpg,066 001 175 275 ,Lower
26,Jeans,Pants,img/Acid_Wash_Jeans/img_00000051.jpg,109 004 188 203 ,Lower
30,Leggings,Pants,img/Color_Striped_Performance_Leggings/img_00000027.jpg,094 001 207 209 ,Lower
26,Jeans,Pants,img/Stonewash-_Skinny_Jeans/img_00000055.jpg,037 001 174 246 ,Lower
30,Leggings,Pants,img/High_Intensity_Running_Leggings/img_00000035.jpg,053 103 130 259 ,Lower
34,Sweatpants,Pants,img/Drawstring_Zippered_Sweatpants/img_00000023.jpg,059 109 133 263 ,Lower
29,Joggers,Pants,img/Striped_Joggers/img_00000012.jpg,065 001 160 269 ,Lower
26,Jeans,Pants,img/Classic_Slim_Denim_Jeans/img_00000019.jpg,001 001 234 300 ,Lower
26,Jeans,Pants,img/Classic_Skinny_Jeans/img_00000007.jpg,093 115 152 258 ,Lower
26,Jeans,Pants,img/Classic_Wash_-_Skinny_Jeans/img_00000015.jpg,047 001 177 288 ,Lower
26,Jeans,Pants,img/Cloud_Wash_Skinny_Jeans/img_00000011.jpg,062 117 153 284 ,Lower
34,Sweatpants,Pants,img/Zippered_Satin-Trimmed_Sweatpants/img_00000014.jpg,033 001 154 278 ,Lower
30,Leggings,Pants,img/Ditsy_Floral_Print_Leggings/img_00000020.jpg,114 111 150 272 ,Lower
26,Jeans,Pants,img/Mineral_Wash_High-Rise_Skinny_Jeans/img_00000030.jpg,156 001 233 271 ,Lower
27,Jeggings,Pants,img/Chic_High-Waisted_Jeggings/img_00000063.jpg,001 001 102 264 ,Lower
34,Sweatpants,Pants,img/Heathered_Knit_Sweatpants/img_00000001.jpg,034 001 183 267 ,Lower
26,Jeans,Pants,img/Mid_Rise_-_Distressed_Skinny_Jeans/img_00000001.jpg,049 001 155 273 ,Lower
29,Joggers,Pants,img/Pleated_Knit_Joggers/img_00000025.jpg,065 126 132 165 ,Lower
34,Sweatpants,Pants,img/Classic_French_Terry_Sweatpants/img_00000025.jpg,086 001 218 270 ,Lower
26,Jeans,Pants,img/Stonewash-_Skinny_Jeans/img_00000008.jpg,068 125 141 298 ,Lower
34,Sweatpants,Pants,img/Zip_Pocket_Sweatpants/img_00000018.jpg,033 001 187 300 ,Lower
26,Jeans,Pants,img/Faded_Skinny_Jeans/img_00000012.jpg,062 001 178 272 ,Lower
26,Jeans,Pants,img/Distressed_Cropped_Jeans/img_00000023.jpg,063 001 170 252 ,Lower
30,Leggings,Pants,img/Marled_Colorblock_Capri_Leggings/img_00000022.jpg,023 008 179 225 ,Lower
34,Sweatpants,Pants,img/Striped_Colorblock_Sweatpants/img_00000033.jpg,056 001 169 280 ,Lower
34,Sweatpants,Pants,img/Palm_Leaf_Print_Sweatpants/img_00000017.jpg,065 001 163 296 ,Lower
30,Leggings,Pants,img/Zippered_Knit_Leggings/img_00000025.jpg,047 001 147 268 ,Lower
29,Joggers,Pants,img/Crepe_Drawstring_Joggers/img_00000047.jpg,133 069 169 170 ,Lower
26,Jeans,Pants,img/Medium_Wash_-_Slim_Fit_Jeans/img_00000012.jpg,033 001 178 260 ,Lower
34,Sweatpants,Pants,img/Kangaroo_Pocket_Sweatpants/img_00000050.jpg,001 001 300 300 ,Lower
29,Joggers,Pants,img/Zippered_Denim_Joggers/img_00000047.jpg,031 169 103 282 ,Lower
34,Sweatpants,Pants,img/Cuffed_Colorblock_Sweatpants/img_00000022.jpg,050 001 193 287 ,Lower
30,Leggings,Pants,img/Tropical_Print_Leggings/img_00000058.jpg,043 004 127 299 ,Lower
30,Leggings,Pants,img/High-Waisted_Leggings/img_00000011.jpg,073 108 125 285 ,Lower
29,Joggers,Pants,img/Drop-Crotch_Denim_Joggers/img_00000020.jpg,014 001 166 283 ,Lower
34,Sweatpants,Pants,img/Brushstroke_Print_Sweatpants/img_00000005.jpg,065 099 132 288 ,Lower
29,Joggers,Pants,img/Faux_Leather_Drawstring_Joggers/img_00000009.jpg,018 014 114 247 ,Lower
26,Jeans,Pants,img/Faded_Distressed_Jeans/img_00000037.jpg,077 162 136 282 ,Lower
26,Jeans,Pants,img/Whiskered_Skinny_Jeans/img_00000049.jpg,117 085 196 270 ,Lower
30,Leggings,Pants,img/High-Waisted_Capri_Leggings/img_00000014.jpg,045 001 161 278 ,Lower
26,Jeans,Pants,img/Mid-Rise_-_Distressed_Boyfriend_Jeans/img_00000038.jpg,114 082 191 260 ,Lower
26,Jeans,Pants,img/High-Waisted_Skinny_Jeans/img_00000011.jpg,055 095 147 279 ,Lower
29,Joggers,Pants,img/Striped_Joggers/img_00000060.jpg,035 021 200 300 ,Lower
29,Joggers,Pants,img/Pleated_Woven_Joggers/img_00000021.jpg,092 089 144 275 ,Lower
30,Leggings,Pants,img/Fold-Over_Capri_Leggings/img_00000018.jpg,053 001 167 245 ,Lower
34,Sweatpants,Pants,img/Reversed_French_Terry_Sweatpants/img_00000018.jpg,070 001 161 269 ,Lower
29,Joggers,Pants,img/Sandstone_Ikat_Joggers/img_00000026.jpg,067 113 133 278 ,Lower
29,Joggers,Pants,img/Acid_Wash_Denim_Joggers/img_00000058.jpg,060 001 161 277 ,Lower
27,Jeggings,Pants,img/Classic_Faded_Jeggings/img_00000018.jpg,075 001 163 251 ,Lower
30,Leggings,Pants,img/Fold-Over_Capri_Leggings/img_00000051.jpg,042 003 191 245 ,Lower
26,Jeans,Pants,img/Distressed_Mid-Rise_Boyfriend_Jeans/img_00000024.jpg,041 001 159 269 ,Lower
26,Jeans,Pants,img/Distressed_Boyfriend_Jeans/img_00000027.jpg,064 131 143 251 ,Lower
26,Jeans,Pants,img/Low-Rise_Ankle_Jeans/img_00000041.jpg,088 108 165 285 ,Lower
34,Sweatpants,Pants,img/Sporty_Chic_Heathered_Sweatpants/img_00000027.jpg,097 001 206 276 ,Lower
34,Sweatpants,Pants,img/Marled_Knit_Drawstring_Sweatpants/img_00000004.jpg,071 111 145 274 ,Lower
26,Jeans,Pants,img/Low-Rise_-__Mineral_Wash_Jeans/img_00000007.jpg,078 001 209 300 ,Lower
26,Jeans,Pants,img/Distressed_Mid-Rise_Boyfriend_Jeans/img_00000013.jpg,069 109 121 253 ,Lower
29,Joggers,Pants,img/Woven_Suit_Joggers/img_00000005.jpg,057 020 173 272 ,Lower
26,Jeans,Pants,img/Crochet-Patch_Boyfriend_Jeans/img_00000038.jpg,086 132 160 157 ,Lower
26,Jeans,Pants,img/Medium_Wash_-_Straight-Leg_Jeans/img_00000021.jpg,088 001 201 273 ,Lower
34,Sweatpants,Pants,img/Sporty_Chic_Heathered_Sweatpants/img_00000026.jpg,073 001 182 248 ,Lower
30,Leggings,Pants,img/Heathered_High-Waisted_Leggings/img_00000034.jpg,069 001 175 282 ,Lower
34,Sweatpants,Pants,img/Marled_Varsity_Stripe_Sweatpants/img_00000021.jpg,065 001 183 300 ,Lower
26,Jeans,Pants,img/Clean_Wash_Bootleg_Jeans/img_00000034.jpg,100 001 201 284 ,Lower
29,Joggers,Pants,img/Heathered_Joggers/img_00000027.jpg,036 029 142 268 ,Lower
34,Sweatpants,Pants,img/Leopard_Print_Sweatpants/img_00000053.jpg,097 104 197 272 ,Lower
26,Jeans,Pants,img/Dotted_Clean_Wash_-_Skinny_Jeans/img_00000039.jpg,044 097 115 295 ,Lower
30,Leggings,Pants,img/Marled_Colorblock_Capri_Leggings/img_00000025.jpg,065 099 143 252 ,Lower
29,Joggers,Pants,img/Denim_Joggers/img_00000009.jpg,162 145 208 289 ,Lower
29,Joggers,Pants,img/Abstract_Print_Drawstring_Joggers/img_00000041.jpg,049 001 155 263 ,Lower
34,Sweatpants,Pants,img/Classic_Drawstring_Sweatpants/img_00000028.jpg,047 001 156 287 ,Lower
34,Sweatpants,Pants,img/Classic_French_Terry_Sweatpants/img_00000039.jpg,086 001 218 272 ,Lower
